빌리 홀리데이,관람객 평점 7.21점,"['드라마', '뮤지컬']",미국,130분,2021.11.04,"['앤드라 데이', '트래반트 로즈', '가렛 헤드룬드']",청소년 관람불가,https://movie-phinf.pstatic.net/20211013_136/1634105930478RTCeH_JPEG/movie_image.jpg?type=m203_290_2,"['팝 보컬의 예술을 영원히 바꿔 놓은 재즈의 초상 ‘빌리 홀리데이’\r', <br/>, '\xa0무대 위에선 모두의 박수를 받는 ‘레이디 데이’였지만\r', <br/>, '\xa0무대 아래에선 시대의 폭력과 광기에 끝없이 시달렸다. \r', <br/>, '\xa0\r', <br/>, '\xa0도망칠 곳 없이 어둠으로 내몰린 삶 속에서도\r', <br/>, '\xa0그녀가 포기할 수 없었던 두 가지\r', <br/>, '\xa0세상을 위한 단 하나의 노래\r', <br/>, '\xa0그녀를 위한 단 하나의 사랑. \r', <br/>, '\xa0\r', <br/>, '\xa0Stay tuned for LADY DAY!']"
모탈 컴뱃,관람객 평점 8.28점,"['액션', '모험', '판타지']",미국,110분,2021.04.08,"['루이스 탄', '조 타슬림', '루디 린']",청소년 관람불가,https://movie-phinf.pstatic.net/20210401_50/1617267302574JNyK2_JPEG/movie_image.jpg?type=m203_290_2,"['어스렐름과 아웃월드의 최강 챔피언들이 지구의 운명을 걸고 벌이는 서바이벌 대혈전 모탈 컴뱃.\r', <br/>, '\xa0MMA 격투 선수 콜 영은 대전을 앞두고 선택 받은 전사들을 사전에 제거하려는 서브제로의 공격을 받는다.\r', <br/>, '\xa0지구와 가족을 보호하고 자기 혈통의 비밀을 알아내기 위해 모탈 컴뱃 토너먼트에 참가해 죽음의 전투를 치러야 한다!']"
머룬 베레: 이름없는 영웅,관람객 평점 없음,"['전쟁', '액션']",터키,100분,2021.03.11,"['센크 에르탄', '세닷 메르트', '아르다 에센']",15세 관람가,https://movie-phinf.pstatic.net/20210223_82/1614059313077uuGfs_JPEG/movie_image.jpg?type=m203_290_2,"['2016년, 터키 군사 쿠데타가 실패로 돌아간 후 특수부대 머룬 베레의 최정예 팀을 이끌고 있는 메흐메트 대위는 사령부로부터 터키 국경지역에서 세력을 확장하고 있는 테러조직의 정보를 수집하라는 명령을 받고 그들이 활동하고 있는 지역으로 급파된다. 예상과 달리 손쉽게 정보를 확보한 메흐메트 대위와 그의 팀은 사령부로 복귀하던 중 갑작스런 적들의 공격을 받게 되자 이번 작전에 어딘지 의심스러운 점이 있음을 직감하는데...']"
커피 오어 티,관람객 평점 6.60점,"['코미디', '드라마']",중국,96분,2021.03.31,"['류호연', '팽욱창', '윤방']",12세 관람가,https://movie-phinf.pstatic.net/20210317_213/1615941660599xGURu_JPEG/movie_image.jpg?type=m203_290_2,"['도전하는 스타트업마다 10전 10패! 번아웃 직전의 이과형 창업덕후 ‘웨이 진베이’\r', <br/>, '\xa0대륙 횡단 새벽 배송을 꿈꾸며 고향으로 컴백한 무한 긍정의 예체능형 배달덕후 ‘펑 시우빙’\r', <br/>, '\xa02천 년 보이차 고장에서 나홀로 스X벅X! 마이웨이 바리스타 문과형 커피덕후 ‘리 샤오췬’\r', <br/>, '\xa0\r', <br/>, '\xa0깡시골 윈난에서 의기투합한 극과극 세 청춘의 난리법석 스타트업이 시작된다!']"
특수부대 백호2,관람객 평점 없음,"['전쟁', '액션']",중국,70분,2021.03.11,['15세 관람가'],['전체 관람가'],https://movie-phinf.pstatic.net/20210224_22/1614156149794KY6oJ_JPEG/movie_image.jpg?type=m203_290_2,"['마약 조직 소탕 작전을 성공적으로 완수한 특수부대 백호.', <br/>, '\xa0명령에 따라 추가적인 수색 작전에 투입된다.', <br/>, '\xa0하지만 저격수를 이용한 예상치 못한 적의 매복 공격에', <br/>, '\xa0백호부대는 낯선 지역에 고립되게 되고...', <br/>, '\xa0보이지 않는 적들 앞에 국가의 운명을 가를 전투가 다가온다.']"
만델라 이펙트,관람객 평점 없음,['SF'],미국,79분,2021.03.04,"['찰리 호프하이머', '알렉사 팔라디노', '로빈 로드 테일러']",15세 관람가,https://movie-phinf.pstatic.net/20210225_17/16142397938738BDuK_JPEG/movie_image.jpg?type=m203_290_2,"['해변에서 휴가를 보내던 중,', <br/>, '\xa0‘브렌던’의 사랑하는 딸 ‘샘’이 파도에 휩쓸려 실종된다.', <br/>, '\xa0장례까지 치렀지만 그는 딸의 죽음을 받아들이지 못한다.', <br/>, '\xa0', <br/>, '\xa0우연히 알게 된 ‘만델라 이펙트’를 통해', <br/>, '\xa0‘브랜던’은 딸이 죽은 것이 아니라', <br/>, '\xa0또 다른 차원으로 이동한 것이라는 확신을 얻게 되고', <br/>, '\xa0점점 더 깊이 그 이론에 빠져들게 된다.', <br/>, '\xa0', <br/>, '\xa0시뮬레이션 이론의 권위자 ‘훅스’ 박사로부터', <br/>, '\xa0차원 이동에 대한 방법을 전해 들은 그는', <br/>, '\xa0딸을 찾기 위해 새로운 차원의 설계를 시도하게 되는데…']"
루카,관람객 평점 9.28점,"['애니메이션', '모험', '코미디']",미국,95분,2021.06.17,"['제이콥 트렘블레이', '잭 딜런 그레이저', '엠마 버만']",전체 관람가,https://movie-phinf.pstatic.net/20210603_104/1622684157296bKxr2_JPEG/movie_image.jpg?type=m203_290_2,"['이탈리아 리비에라의 아름다운 해변 마을,', <br/>, ""\xa0바다 밖 세상이 궁금하지만, 두렵기도 한 호기심 많은 소년 '루카'"", <br/>, '\xa0', <br/>, '\xa0자칭 인간세상 전문가 ‘알베르토’와 함께 모험을 감행하지만,', <br/>, '\xa0물만 닿으면 바다 괴물로 변신하는 비밀 때문에 아슬아슬하기만 하다.', <br/>, '\xa0', <br/>, '\xa0새로운 친구 ‘줄리아’와 함께 젤라또와 파스타를 실컷 먹고', <br/>, '\xa0스쿠터 여행을 꿈꾸는 여름은 그저 즐겁기만 한데…', <br/>, '\xa0', <br/>, '\xa0과연 이들은 언제까지 비밀을 감출 수 있을까?', <br/>, '\xa0', <br/>, '\xa0함께라서 행복한 여름,', <br/>, '\xa0우리들의 잊지 못할 모험이 시작된다!']"
더 박스,관람객 평점 7.50점,['드라마'],한국,94분,2021.03.24,"['찬열', '조달환']",12세 관람가,https://movie-phinf.pstatic.net/20210315_37/1615794044458lhiGN_JPEG/movie_image.jpg?type=m203_290_2,"['100가지 중에 99가지가 안 맞지만,', <br/>, '\xa0단 하나 딱 맞는 게 있다면 오직 ‘음악’ 뿐.', <br/>, '\xa0음악에만 미친 브로들의 계약 여행.', <br/>, '\xa0', <br/>, '\xa0과연 이들은 약속했던', <br/>, '\xa010번의 무대를 다 채울 수 있을까?']"
아임 유어 맨,관람객 평점 8.46점,"['코미디', '멜로/로맨스', 'SF']",독일,108분,2021.09.16,"['마렌 에거트', '댄 스티븐스', '산드라 휠러']",15세 관람가,https://movie-phinf.pstatic.net/20210818_151/1629254256149bHEBu_JPEG/movie_image.jpg?type=m203_290_2,"['페르가몬 박물관의 고고학자 ‘알마’는 연구비 마련을 위해 \r', <br/>, '\xa0완벽한 배우자를 대체할 휴머노이드 로봇을 테스트하는 실험에 참여하게 된다.\r', <br/>, '\xa0\r', <br/>, '\xa0그렇게 오직 ‘알마’만을 위해 뛰어난 알고리즘으로 프로그래밍된  \r', <br/>, '\xa0맞춤형 로맨스 파트너 ‘톰’과 \r', <br/>, '\xa03주간의 특별한 동거를 시작하게 되는데…']"
쁘띠 마망,관람객 평점 8.32점,"['드라마', '판타지']",프랑스,72분,2021.10.07,"['조세핀 산스', '가브리엘 산스']",전체 관람가,https://movie-phinf.pstatic.net/20210917_227/1631842790698OTIjB_JPEG/movie_image.jpg?type=m203_290_2,"['외할머니의 유품을 정리하기 위해,\r', <br/>, '\xa0엄마 ‘마리옹’과 함께 시골집으로 내려온 ‘넬리’.\r', <br/>, '\xa0\r', <br/>, '\xa0어린시절 엄마의 추억이 깃든 그곳에서\r', <br/>, '\xa0‘넬리’는 엄마와 이름이 같은 동갑내기 ‘마리옹’을 만나게 된다.\r', <br/>, '\xa0\r', <br/>, '\xa0단숨에 서로에게 친밀함을 느끼는 ‘넬리’와 ‘마리옹’!\r', <br/>, '\xa0하지만 ‘넬리’는 이 우연한 만남 속에서 반짝이는 비밀을 알게 되는데…\r', <br/>, '\xa0\r', <br/>, '\xa0“나 비밀이 있어.\r', <br/>, '\xa0내 비밀이면서, 네 비밀이기도 해”']"
마이 크리스마스 인,관람객 평점 없음,"['코미디', '드라마', '멜로/로맨스']",미국,87분,['미상'],"['티아 모우리', '롭 마이에스']",12세 관람가,https://movie-phinf.pstatic.net/20210216_227/16134591747733u7KQ_JPEG/movie_image.jpg?type=m203_290_2,[]
갱스터 오브 시티,관람객 평점 없음,"['범죄', '스릴러']",미국,87분,2021.02,['청소년 관람불가'],['전체 관람가'],https://movie-phinf.pstatic.net/20210210_156/1612920345026iwlYh_JPEG/movie_image.jpg?type=m203_290_2,"['조직을 배신하고 현금 5만 파운드를 훔친 라이어널.\r', <br/>, '\xa0이 사실을 알게 된 조직의 보스는 부하들을 보내 자신의 돈을 되찾으려 한다.\r', <br/>, '\xa0한편, 라이어널에게 폭행당하며 살던 아내 피치스는\r', <br/>, '\xa0생명의 위협을 느끼고 남편을 청부 살해할 계획을 꾸민다.\r', <br/>, '\xa0곤경에 처한 라이어널이 숨겨 놓은 돈을 가지고 도망치려 할 때, 조직의 부하들이 찾아오는데...']"
노 맨스 랜드,관람객 평점 없음,"['액션', '서부']",미국,80분,2021.03,"['크리스 루스', '로레나 안드레아']",15세 관람가,https://movie-phinf.pstatic.net/20210216_101/1613459980419bBpJX_JPEG/movie_image.jpg?type=m203_290_2,"['잘나가는 사업가 러스티는 가족과 함께 출장을 가던 길에 도적 떼의 습격을 받는다.\r', <br/>, '\xa0이로 인해 아들은 죽고 아내는 납치당한 러스티.\r', <br/>, '\xa0도적의 총에 맞고 다친 러스티를 원주민 랏시가 발견해 목숨을 구한다.\r', <br/>, '\xa0아내를 구하기 위해 길을 떠나는 러스티에게 랏시는 자신이 길을 안내할테니 보상금을 달라고 요구하는데...']"
하드 킬,관람객 평점 없음,['액션'],미국,98분,2021.02,"['브루스 윌리스', '제시 멧칼피']",15세 관람가,https://movie-phinf.pstatic.net/20210217_248/1613525840863eiPA6_JPEG/movie_image.jpg?type=m203_290_2,"['전직 용병이었던 밀러는 군에서 알고 지낸 오랜 친구의 부탁을 받아 전에 이끌던 팀원들과 함께 대기업 CEO 차머즈의 보호 임무를 맡는다.\r', <br/>, '\xa0폐공장을 방문하는 차머즈의 일정에 함께 동행한 밀러와 팀원들은 강력한 AI 시스템을 개발한 차머즈의 딸 에바가 테러범 파드너에게 납치되었고,\r', <br/>, '\xa0파드너가 그 시스템의 암호를 알고 있는 차머즈를 노린다는 것도 알게 된다.\r', <br/>, '\xa0그렇게 폐공장에 갇힌 채 밀러는 에바를 되찾고 차머즈의 신변을 보호하려 파드너의 공격에 맞서 싸우게 되는데...']"
레드 닷,관람객 평점 없음,['스릴러'],스웨덴,86분,['미상'],"['난나 블론델', '요하네스 쿤게', '안나 아즈카라테']",청소년 관람불가,https://movie-phinf.pstatic.net/20210219_213/1613725004210TCaGK_JPEG/movie_image.jpg?type=m203_290_2,"['마음 같지 않은 결혼 생활. 태어날 아이를 위해서라도 관계를 되살리고 싶은 젊은 부부가 하이킹 여행을 떠난다. 새로운 전환점이 될 이번 여행. 하지만 희망은 신기루였을까. 밤이 되자, 누군가 그들의 목숨을 노리기 시작한다.']"
브레이브 언더 파이어,관람객 평점 없음,['액션'],러시아 연방,107분,2021.03.17,"['콘스탄틴 카벤스키', '이반 얀콥스키']",12세 관람가,https://movie-phinf.pstatic.net/20210309_295/1615268177620WO9Op_JPEG/movie_image.jpg?type=m203_290_2,"['과거 화재 현장에서 사고로 동료 대원을 잃은 소방 팀장 ‘안드레이’.\r', <br/>, '\xa0아픈 상처가 아물기도 전, 사상 최악의 화재가 발생한다.\r', <br/>, '\xa0\r', <br/>, '\xa0모든 것이 불타고 있는 시베리아의 화재 현장 속,\r', <br/>, '\xa0‘안드레이’를 필두로 한 팀이 된 6명의 소방 진압 대원들이 불길로 출동한다.\r', <br/>, '\xa0최악의 산불을 진압하고 화마로부터 살아남을 수 있을 것인가?\r', <br/>, '\xa0\r', <br/>, '\xa0살아남을 마지막 기회, 생사의 갈림길에 놓인 자들!\r', <br/>, '\xa0불길로 뛰어든 영웅들의 마지막 사투가 시작된다!']"
300: 전사의 귀환,관람객 평점 없음,['액션'],미국,90분,2021.03,['아론 브롬버그'],15세 관람가,https://movie-phinf.pstatic.net/20210218_16/1613609812569yXPGh_JPEG/movie_image.jpg?type=m203_290_2,"['로마 제국의 지배를 받던 브리튼은 로마 군대 철수 후 자유를 얻는다.\r', <br/>, ""\xa0그러나 계속되는 픽트족의 침략에 브리튼의 왕 '보티건'은 두려움에 사로잡힌다.\r"", <br/>, '\xa0픽트족에 맞설만한 힘이 없는 보티건은 결국 색슨족과 동맹을 맺게 되고,\r', <br/>, '\xa0색슨족의 지배자들은 자신의 백성들을 이끌고 브리튼을 방문하는데...']"
바이러스 Z: 백신 대참사,관람객 평점 없음,"['공포', '코미디']",미국,91분,2021.03,"['리처드 D. 커틴', '윌렘 벨리']",청소년 관람불가,https://movie-phinf.pstatic.net/20210218_34/1613611001066vI9z3_JPEG/movie_image.jpg?type=m203_290_2,"['모든 바이러스성 질병을 막아 준다는 만능 백신이 출시되고 얼마 지나지 않아\r', <br/>, '\xa0약을 맞은 사람들에게 끔찍한 부작용이 일어나기 시작한다.\r', <br/>, '\xa0도시는 순식간에 혼란에 빠지고, 댈러스의 한 작은 마을의 생존자 목사 사무엘과 그의 아내 재니스는\r', <br/>, '\xa0괴물로 변해 버린 사람들의 공격을 피해 버려진 건물로 도망친다.\r', <br/>, '\xa0한편, 부모와 떨어지게 된 사무엘의 아들 이든도 자신의 비밀을 숨긴 채 좀비들의 공격에서 살아남으려 애쓰는데...']"
바이킹: 블러드 워,관람객 평점 없음,['액션'],미국,89분,2021.03,['15세 관람가'],['전체 관람가'],https://movie-phinf.pstatic.net/20210218_262/1613611495017dz63m_JPEG/movie_image.jpg?type=m203_290_2,"[""영국을 습격하고 돌아온 바이킹 '구드룬'은기독교를 전파하고, \r"", <br/>, ""\xa0오딘을 비롯한 여러 신을 믿는 '오딘슨'과 갈등을 빚어 전쟁을 벌인다.\r"", <br/>, '\xa0오딘슨은 구드룬의 여동생인 프레야를 납치하고, 십자가에 묶어 본보기로 삼으려 하지만\r', <br/>, '\xa0마침 마을을 지나던 용병이 프레야를 구조해 실패한다.\r', <br/>, '\xa0갑작스러운 적의 공격에 구드룬이 휴전을 고민하는 사이,\r', <br/>, '\xa0오딘슨은 또 다른 계획으로 피파람을 예고하는데...']"
살인 매뉴얼,관람객 평점 없음,"['공포', '판타지', '스릴러']",미국,91분,2021.02.22,"['에밀리아 클라크', '하들리 프레이저', '조 리간']",15세 관람가,https://movie-phinf.pstatic.net/20210218_212/1613614449260gx2k1_JPEG/movie_image.jpg?type=m203_290_2,"['서커스에 갇힌 부부는 함께 탈출하기 위해 계획을 세운다.\r', <br/>, '\xa0아내는 약속된 시간에 도망치지만 남편은 오지 않는다.\r', <br/>, '\xa0다섯 여성의 모임에서 론다의 남편과 외도 중인 앨리스는\r', <br/>, '\xa0나머지 여성들에게 괴롭힘을 당하다, 마지막 순간 정체를 드러낸다.\r', <br/>, '\xa0동성 커플 엘리엇과 웨인은 화해 여행을 떠나지만,\r', <br/>, '\xa0끈질기게 연락해 오는 집주인 데이빗 때문에 꺼림칙하다.\r', <br/>, '\xa0크리스틴은 외국인 남자친구와 데이트를 끝내고 택시로 귀가하던 중,\r', <br/>, '\xa0인종차별주의자 택시기사에게 하룻밤 동안 납치된다.\r', <br/>, '\xa0\r', <br/>, '\xa08개의 잔혹 동화가 선사하는\r', <br/>, '\xa0악몽의 세계로의 초대!']"
BBC프롬스: 그라치니테-틸라와 버밍엄 심포니,관람객 평점 없음,['공연실황'],독일,92분,2021.03.02,['전체 관람가'],['전체 관람가'],https://movie-phinf.pstatic.net/20210218_62/16136173720671ycjT_JPEG/movie_image.jpg?type=m203_290_2,"['영국 런던의 로열 앨버트 홀에서 개최되는 세계적인 클래식 음악 축제의 공연 실황', <br/>, '\xa0여성 최초, 버밍엄 심포니 음악 감독으로 발탁되며 클래식 음악계에 큰 화제가 된 미르가 그라치니테-틸라는 이번 공연에서 정치와 예술의 자유를 지휘한다. 폭력과 억압을 뛰어넘는 진실의 힘을 음악으로 아름답게 표현한 ‘레오노레 서곡’을 비롯한 베토벤의 걸작이 연주된다.', <br/>, '\xa0신고전주의 걸작으로 불리며 다층적 감성을 내포한 스트라빈스키의 유일한 바이올린 협주곡 또한 감상할 수 있다. 열정적인 연주로 청중을 사로잡는 바이올리니스트 레일라 조세포비츠가 무대에 오른다. 또한 세계 최초로 공연된 현대 작곡가 제럴드 배리의 작품은 테너 알란 클레이톤의 깊은 울림으로 감상할 수 있다.']"
배틀필드 2025,관람객 평점 없음,['SF'],미국,84분,2021.02.22,"['조시 로셋', '안나 하르']",15세 관람가,https://movie-phinf.pstatic.net/20210218_219/1613628842279h9EEg_JPEG/movie_image.jpg?type=m203_290_2,"['어느 날 미국 애리조나 주 사막 한가운데 떨어진 유성.\r', <br/>, '\xa0주변에서 캠핑을 즐기던 사람들,\r', <br/>, '\xa0호송차량에서 도망친 범죄자들,\r', <br/>, '\xa0평화로운 오후를 보내던 젊은 연인이\r', <br/>, '\xa0이 유성에 이끌린 듯 우연히 한자리에 모인다.\r', <br/>, '\xa0\r', <br/>, '\xa0이윽고 그들은 자신들이 목격한 유성 충돌이\r', <br/>, '\xa0실은 지구를 노리는 의문의 외계 생명체들이 침공한 것임을 깨닫게 되고,\r', <br/>, '\xa0삶을 위협하는 이들의 공격에 맞서 싸우게 되는데…']"
최면,관람객 평점 7.19점,"['공포', '스릴러']",한국,85분,2021.03.24,"['이다윗', '조현', '김도훈']",15세 관람가,https://movie-phinf.pstatic.net/20210315_6/1615776377782BBsNl_JPEG/movie_image.jpg?type=m203_290_2,"['학교생활에 충실한 영문과 대학생 ‘도현’(이다윗).', <br/>, '\xa0우연히 편입생 ‘진호’(김남우)를 통해 최면에 관심을 가지게 되고', <br/>, '\xa0‘최교수’(손병호)에 의해 최면 치료를 받게 된다.', <br/>, '\xa0그러나 최면 체험 이후 그는 알 수 없는 기억의 환영을 보기 시작하고', <br/>, '\xa0친구들도 하나 둘 이상한 환영에 시달리다 의문의 사건을 맞이한다.', <br/>, '\xa0‘최교수’는 왜 ‘도현’과 친구들에게 최면을 걸기 시작한 것일까...?', <br/>, '\xa0', <br/>, '\xa0기억의 빈틈, 진실은 그곳에 있다!']"
액션 우먼 인 할리우드,관람객 평점 없음,['다큐멘터리'],미국,84분,2021.03,['15세 관람가'],['전체 관람가'],https://movie-phinf.pstatic.net/20210222_156/1613980515474JPJOQ_JPEG/movie_image.jpg?type=m203_290_2,"['<분노의 질주> 시리즈, <존 윅>, <고스트버스터즈>...\r', <br/>, '\xa0할리우드를 대표하는 액션 영화 완성에는 그녀들이 있었다.\r', <br/>, '\xa0최고의 액션을 구현하기 위해 보이지 않는 곳에서 고군분투하며 관객들에게 전율과 감동을 선사해 온 스턴트우먼들.\r', <br/>, '\xa0그녀들이 전하는 스크린 안과 밖에서의 비하인드 스토리.']"
잃어버린 얼굴 1895,관람객 평점 없음,"['뮤지컬', '공연실황']",한국,148분,2021.02.24,"['차지연', '강상준', '금승훈']",전체 관람가,https://movie-phinf.pstatic.net/20210210_123/1612937586574QiwBK_JPEG/movie_image.jpg?type=m203_290_2,"['세 번의 죽임을 당한 사람.\r', <br/>, '\xa0세 개의 이름으로 불린 여인.\r', <br/>, '\xa0그리고 단 한 장의 사진도 남기지 않은 왕비.\r', <br/>, '\xa0세력으로 짓밟았거나 세력에 짓밟혔거나\r', <br/>, '\xa0마녀로도, 국모로도 기억되는 조선의 마지막 황후.\r', <br/>, '\xa0어느 날, 그의 얼굴을 기억하는 한 남자가\r', <br/>, '\xa0천진사진관의 문을 두드리는데...\r', <br/>, '\xa0\r', <br/>, '\xa0누구나 알지만 아무도 모르는\r', <br/>, '\xa01895년, 명성황후의 얼굴을 만난다!']"
송가인 더 드라마,관람객 평점 8.00점,['공연실황'],한국,83분,2021.02.11,['송가인'],전체 관람가,https://movie-phinf.pstatic.net/20210209_88/16128390981333jKyg_JPEG/movie_image.jpg?type=m203_290_2,"['대한민국 트로트 신드롬의 주역, 차세대 트롯 스타를 찾기 위한 오디션 프로그램', <br/>, '\xa0[내일은 미스트롯] ‘진’ 송가인의 단독 콘서트!', <br/>, '\xa0', <br/>, '\xa0송가인이 말하는 4200여 명의 팬들과 함께 한 뜨거웠던 그 순간.', <br/>, '\xa0스크린에서 펼쳐지는 그날의 생생한 감동!']"
인 더 다크,관람객 평점 없음,['공포'],미국,82분,2021.02,['청소년 관람불가'],['전체 관람가'],https://movie-phinf.pstatic.net/20210128_101/1611822539808pTHey_JPEG/movie_image.jpg?type=m203_290_2,"['앞이 보이지 않는 소년 솔로몬은 아무런 이유도 모른 채 숲속에 홀로 남겨진다.\r', <br/>, '\xa0적막만이 감도는 숲에서 소년이 의지할 수 있는 건 허리에 묶인 밧줄뿐.\r', <br/>, '\xa0그리고 밧줄이 풀리는 순간, 애써 외면해 오던 공포가 솔로몬을 덮치는데...']"
데빌스 나이트,관람객 평점 없음,['공포'],미국,78분,2021.02,"['마이클 베리먼', '빌리 블레어']",청소년 관람불가,https://movie-phinf.pstatic.net/20210128_207/1611823282000KAc8o_JPEG/movie_image.jpg?type=m203_290_2,"['조직의 돈을 훔쳐 달아난 디엠과 유리.\r', <br/>, '\xa0차 사고로 더는 도망갈 수 없게 되자, 어릴 적 디엠이 할아버지와 함께 살았던 폐가에 숨으려 한다.\r', <br/>, '\xa0하지만 두 사람보다 먼저 도착한 누군가의 기묘한 흔적이 폐가 곳곳에서 발견되고,\r', <br/>, '\xa0디엠과 유리는 낯선 이로부터 목숨과 돈을 지켜야만 하는데...']"
킬러가 되는 99가지 방법,관람객 평점 없음,"['공포', '스릴러']",미국,94분,2021.02,"['엘리자베스 키너', '톰 매튜스']",청소년 관람불가,https://movie-phinf.pstatic.net/20210128_37/1611823961561XPAAP_JPEG/movie_image.jpg?type=m203_290_2,"['사회성이 부족하고 예민한 브라이언은 어느 날, 솟구치는 분노를 참지 못하고 친구를 죽이는 끔찍한 일을 벌인다.\r', <br/>, '\xa0어린 브라이언은 감옥 대신 보호 시설에서 6년이란 시간을 보내고, 어느덧 청소년이 되어 사회에 나올 준비를 한다.\r', <br/>, '\xa0하지만, 주변 환경에 적응하지 못한 브라이언은 모두가 자신의 적이라는 생각으로 마음속에 적개심과 분노만이 쌓이는데...']"
그리고 방행자,관람객 평점 9.83점,['다큐멘터리'],한국,93분,2021.03.11,"['방행자', '손원경', '김종혁']",12세 관람가,https://movie-phinf.pstatic.net/20210218_245/1613616413839i0BYa_JPEG/movie_image.jpg?type=m203_290_2,"['어린 시절 취미로 모은 장난감을 시작으로', <br/>, '\xa0장난감 박물관 사업을 시작한 한국 최고의 장난감 수집가이자', <br/>, '\xa0‘토이키노’ 장난감 박물관 주인 ‘원경’.', <br/>, '\xa0', <br/>, '\xa0삼청동부터 인사동, 수많은 장소를 거쳐오며', <br/>, '\xa0많은 사람들에게 추억을 선물했던 ‘토이키노’는', <br/>, '\xa0언론사의 횡포로 한순간 무너지고', <br/>, '\xa0‘원경’의 고통을 지켜볼 수 없었던 어머니 ‘방행자’가 추운 거리로 나섰다.', <br/>, '\xa0', <br/>, '\xa0엄마이자, 예술가이자, 한 여성이었던', <br/>, '\xa0장난감 집 할머니 ‘방행자’.', <br/>, '\xa0‘원경’은 그녀가 손자에게 마지막으로 남기고 간 특별한 기록을 발견한다.', <br/>, '\xa0', <br/>, '\xa0잊을 수 없는 기억을 남기고 떠난, 내가 사랑한 ‘할머니’', <br/>, '\xa0그녀가 남긴 따뜻한 사랑과 뜨거운 기록이 시작된다!']"
특명: 스피드 레스큐,관람객 평점 없음,"['액션', '전쟁']",중국,82분,2021.03.29,['왕해상'],15세 관람가,https://movie-phinf.pstatic.net/20210203_259/1612314406554BulYv_JPEG/movie_image.jpg?type=m203_290_2,"['마약 밀매 조직 14D가 자신들을 방해하는 대부호를 납치하고 대규모 범죄 사건을 계획한다.\r', <br/>, '\xa0이를 저지하기 위해 특수부대 스워드팀이 투입되고 그들에게는 또 다른 전대미문 미션이 주어진다.\r', <br/>, '\xa0\r', <br/>, '\xa0최악의 마약 범죄단 VS 지상 최고의 특수부대 스워드팀\r', <br/>, '\xa0\r', <br/>, '\xa03월, 숨 막히는 전투가 펼쳐진다!']"
웨이 다운,관람객 평점 9.00점,"['액션', '모험', '범죄']",스페인,118분,2021.03.11,"['프레디 하이모어', '리암 커닝햄', '샘 라일리']",15세 관람가,https://movie-phinf.pstatic.net/20210324_279/1616573726149QF23E_JPEG/movie_image.jpg?type=m203_290_2,"[""인양 사업을 하는 '월터'는 깊은 바닷속에서 보물 좌표가 새겨진 동전을 발견한다. 하지만 그 자리에서 스페인 정부에게 빼앗기고, 동전이 스페인 은행에 있는 금고로 옮겨진다는 것을 알게 된다.\r"", <br/>, '\xa0\r', <br/>, ""\xa0200년 전 최고의 공학자들에 의해 완성된 후 형태를 비롯 어떠한 원리로 작동되는지 알 수 없어 난공불락이라 불리는 스페인 은행의 금고. 해답은 물론 문제조차도 알 수 없는 '월터'는 동전을 되찾기 위해 비상한 두뇌를 지닌 대학생 '톰'을 섭외하고, 금고의 기술적 문제에 대해 순수한 흥미를 느낀 '톰'은 팀에 합류한다.\r"", <br/>, '\xa0\r', <br/>, ""\xa0주어진 시간은 월드컵 결승전이 펼쳐지는 105분. '톰'은 19세기 완성된 금고의 비밀을 밝혀 문제가 무엇인지 알아내고, 삼엄한 감시를 피해 리더, 레이더, 인사이더, 픽서, 그리고 해커, 5명의 팀원들과 함께 동전을 되찾아야 한다.""]"
더 터널,관람객 평점 없음,"['액션', '스릴러', '드라마']",노르웨이,104분,2021.03.04,['쏜뵨 하르'],12세 관람가,https://movie-phinf.pstatic.net/20210317_215/16159605016608rLYz_JPEG/movie_image.jpg?type=m203_290_2,"['크리스마스 이브, 가장 행복한 순간을 고대하던 사람들은', <br/>, '\xa0터널에서 유조 트럭이 폭발하면서 칠흑 같은 어둠에 갇히고,', <br/>, '\xa0설상가상 거대 눈보라가 휘몰아치며 구조에도 난항을 겪는다.', <br/>, '\xa0시간이 흐를수록 터널이 붕괴되어가는 최악의 재난이 닥쳐오는데...']"
음양사 : 청아집,관람객 평점 없음,"['액션', '모험', 'SF', '판타지']",중국,132분,['미상'],['등륜'],15세 관람가,https://movie-phinf.pstatic.net/20210217_30/16135296632153rTrh_JPEG/movie_image.jpg?type=m203_290_2,"['인간과 요괴가 공존하는 세상. 봉인된 요물이 깨어나고, 법사들이 하나씩 사라진다. 괴이한 일이 끊이지 않는 천도성. 음과 양의 균형이 삼라만상의 이치일지니, 바야흐로 음양사가 활약할 시대가 왔도다.']"
